Source.Name,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
kurikulum_2013_11.csv,1.85302E+18,Sun Nov 03 13:06:10 +0000 2024,1,@tamerlane9470 Berarti tepat disalahkn klo gitu krn tdk berusaha diperbaiki kan kurikulum bisa ganti klo tdk berarti stuju dg kurikulum itu..,1.85306E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853061105372868621,7.81878E+17,
kurikulum_2013_11.csv,1.85302E+18,Sun Nov 03 23:12:55 +0000 2024,1,@tamerlane9470 Betul. Tapi seburuk apakah kurikulum 2013? Aku udah gak ngikutin kurikulum selepas tahun 2000an. Dulu perasaan dari kurikulum 1975 lanjut ke 1994 (CBSA) lalu 2004 (KBK) masih baik2 saja. Gak sempurna sih tapi OK lah...,1.85321E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853213800666939529,1.41095E+18,
kurikulum_2013_11.csv,1.85302E+18,Sun Nov 03 13:34:55 +0000 2024,0,@tamerlane9470 Era Anies pakai 3 kurikulum,1.85307E+18,,tamerlane9470,lt,,0,0,0,https://x.com/undefined/status/1853068342275534939,9.06303E+17,
kurikulum_2013_11.csv,1.85302E+18,Sun Nov 03 14:11:12 +0000 2024,0,@tamerlane9470 Hidup kurikulum 1994!! Walaupun gue nggak jadi apa-apa jugak sih,1.85308E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853077471920611734,1.24998E+18,
kurikulum_2013_11.csv,1.85302E+18,Sun Nov 03 15:35:06 +0000 2024,0,@tamerlane9470 dari mana datanya????,1.8531E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853098584620831206,1.51498E+18,
kurikulum_2013_11.csv,1.85302E+18,Mon Nov 04 02:25:33 +0000 2024,0,@tamerlane9470 The root cause is low IQ which started a long time ago hehehe. We can fix it using eugenics -&gt; politically impossible hehe.,1.85326E+18,,tamerlane9470,en,,0,0,0,https://x.com/undefined/status/1853262279011340357,1.12524E+18,
kurikulum_2013_11.csv,1.85302E+18,Mon Nov 04 03:08:25 +0000 2024,0,@tamerlane9470 Banyak orang yg nyalahin Nadiem Muhadjir dan jg Anies atas bobroknya pendidikan Indonesia saat ini Pdhl kan yg memulai semua ini adalah VOC waktu berdagang ke nusantara,1.85327E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853273066887163976,1.46966E+18,
kurikulum_2013_11.csv,1.85302E+18,Mon Nov 04 06:56:02 +0000 2024,0,@tamerlane9470 Hah? I have juniors that are from generations whose that curriculum implemented for. They are just amazing juniors. Kalo pas di SMAnya clueless ya berarti di SMPnya bermasalah. Kalo pas di SMPnya clueless ya berarti di SDnya bermasalah. Ya 2 menteri terakhir lah yg salah.,1.85333E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853330347884163414,1.51265E+18,
kurikulum_2013_11.csv,1.85302E+18,Mon Nov 04 08:48:47 +0000 2024,0,@tamerlane9470 Yg dulu dikritik gagal jalanin UN terus disuruh mundur giliran diinterview wartawan di tv ditanya soal mundur malah cengengesan mundur ini sudah mundur .Itu bukan si?,1.85336E+18,,tamerlane9470,in,,0,0,0,https://x.com/undefined/status/1853358719733772651,2188298173,
kurikulum_2013_2.csv,1.853E+18,Sun Nov 03 10:52:58 +0000 2024,38,@berkunjung Mending hapus sebelum lu makin keliatan bloonnya K13 itu produk M. Nuh Anies dateng kaji ulang dan bikin permendikbud agar K13 dihentikan dan kembali ke KTSP tapi keburu direshuffle jadi M. Effendy alhamdulillah terbukti betul gw pinter dan lu yang paok ,1.85303E+18,,berkunjung,in,,1,4,0,https://x.com/undefined/status/1853027585493803425,289838263,
kurikulum_2013_2.csv,1.853E+18,Sun Nov 03 10:19:20 +0000 2024,5,@berkunjung M Nuh,1.85302E+18,,berkunjung,in,,0,1,0,https://x.com/undefined/status/1853019120142615033,546025427,
kurikulum_2013_2.csv,1.853E+18,Sun Nov 03 11:56:57 +0000 2024,1,@berkunjung Produk m. Nuh,1.85304E+18,,berkunjung,in,,0,1,0,https://x.com/undefined/status/1853043686738887000,566371512,
kurikulum_2013_2.csv,1.853E+18,Sun Nov 03 09:01:29 +0000 2024,0,@berkunjung tolongg anak abah pinternya kebangetaaan,1.853E+18,,berkunjung,in,,0,0,0,https://x.com/undefined/status/1852999529827827877,1.60185E+18,
